stage_record_id,application_id,stage_id,stage_date,result
4585,1277,4,2025-07-05,Rejected
4586,1278,1,2025-12-31,Passed
4587,1278,2,2026-01-01,Rejected
4588,1279,1,2025-03-05,Passed
4589,1279,2,2025-03-12,Passed
4590,1279,3,2025-03-21,Passed
4591,1279,4,2025-03-30,Passed
4592,1279,5,2025-04-03,Passed
4593,1279,6,2025-04-06,Rejected
4594,1280,1,2025-12-28,Passed
4595,1280,2,2025-12-31,Passed
4596,1280,3,2026-01-05,Rejected
4597,1281,1,2025-07-05,Passed
4598,1281,2,2025-07-06,Rejected
4599,1282,1,2025-12-29,Passed
4600,1282,2,2026-01-08,Passed
4601,1282,3,2026-01-14,Passed
4602,1282,4,2026-01-18,Rejected
4603,1283,1,2025-09-19,Passed
4604,1283,2,2025-09-21,Passed
4605,1283,3,2025-09-25,Passed
4606,1283,4,2025-09-30,Rejected
4607,1284,1,2025-07-13,Passed
4608,1284,2,2025-07-15,Passed
4609,1284,3,2025-07-18,Rejected
4610,1285,1,2025-01-23,Passed
4611,1285,2,2025-02-01,Passed
4612,1285,3,2025-02-05,Rejected
4613,1286,1,2025-06-21,Passed
4614,1286,2,2025-06-23,Rejected
4615,1287,1,2025-12-04,Passed
4616,1287,2,2025-12-07,Passed
4617,1287,3,2025-12-12,Passed
4618,1287,4,2025-12-15,Passed
4619,1287,5,2025-12-17,Rejected
4620,1288,1,2025-03-25,Passed
4621,1288,2,2025-04-01,Rejected
4622,1289,1,2025-04-02,Passed
4623,1289,2,2025-04-10,Passed
4624,1289,3,2025-04-17,Passed
4625,1289,4,2025-04-21,Rejected
4626,1290,1,2025-01-27,Passed
4627,1290,2,2025-01-30,Rejected
4628,1291,1,2025-06-08,Passed
4629,1291,2,2025-06-15,Passed
4630,1291,3,2025-06-21,Rejected
4631,1292,1,2025-08-17,Passed
4632,1292,2,2025-08-23,Rejected
4633,1293,1,2025-04-03,Passed
4634,1293,2,2025-04-10,Passed
4635,1293,3,2025-04-20,Passed
4636,1293,4,2025-04-28,Passed
4637,1293,5,2025-05-02,Rejected
4638,1294,1,2025-03-09,Passed
4639,1294,2,2025-03-18,Passed
4640,1294,3,2025-03-22,Passed
4641,1294,4,2025-03-24,Passed
4642,1294,5,2025-03-27,Rejected
4643,1295,1,2025-01-02,Passed
4644,1295,2,2025-01-06,Passed
4645,1295,3,2025-01-07,Rejected
4646,1296,1,2025-05-10,Passed
4647,1296,2,2025-05-18,Passed
4648,1296,3,2025-05-22,Rejected
4649,1297,1,2025-09-12,Passed
4650,1297,2,2025-09-14,Passed
4651,1297,3,2025-09-18,Passed
4652,1297,4,2025-09-23,Rejected
4653,1298,1,2025-10-06,Passed
4654,1298,2,2025-10-11,Rejected
4655,1299,1,2025-09-10,Passed
4656,1299,2,2025-09-18,Passed
4657,1299,3,2025-09-21,Rejected
4658,1300,1,2025-10-29,Passed
4659,1300,2,2025-11-02,Passed
4660,1300,3,2025-11-11,Passed
4661,1300,4,2025-11-14,Rejected
4662,1301,1,2025-08-21,Passed
4663,1301,2,2025-08-29,Passed
4664,1301,3,2025-09-03,Passed
4665,1301,4,2025-09-05,Rejected
4666,1302,1,2025-02-10,Passed
4667,1302,2,2025-02-15,Passed
4668,1302,3,2025-02-20,Passed
4669,1302,4,2025-02-26,Passed
4670,1302,5,2025-02-28,Passed
4671,1302,6,2025-03-09,Selected
4672,1303,1,2025-10-08,Passed
4673,1303,2,2025-10-17,Passed
4674,1303,3,2025-10-24,Rejected
4675,1304,1,2025-11-18,Passed
4676,1304,2,2025-11-27,Passed
4677,1304,3,2025-11-30,Passed
4678,1304,4,2025-12-07,Rejected
4679,1305,1,2025-04-17,Passed
4680,1305,2,2025-04-21,Passed
4681,1305,3,2025-04-24,Passed
4682,1305,4,2025-04-26,Passed
4683,1305,5,2025-04-30,Rejected
4684,1306,1,2025-03-17,Passed
4685,1306,2,2025-03-21,Rejected
4686,1307,1,2025-06-28,Passed
4687,1307,2,2025-06-29,Rejected
4688,1308,1,2025-01-17,Passed
4689,1308,2,2025-01-20,Rejected
4690,1309,1,2025-11-05,Passed
4691,1309,2,2025-11-10,Rejected
4692,1310,1,2025-02-14,Passed
4693,1310,2,2025-02-24,Passed
4694,1310,3,2025-02-28,Rejected
4695,1311,1,2025-08-02,Passed
4696,1311,2,2025-08-04,Passed
4697,1311,3,2025-08-12,Passed
4698,1311,4,2025-08-18,Rejected
4699,1312,1,2025-12-11,Passed
4700,1312,2,2025-12-18,Passed
4701,1312,3,2025-12-28,Passed
4702,1312,4,2026-01-01,Rejected
4703,1313,1,2025-12-05,Passed
4704,1313,2,2025-12-08,Passed
4705,1313,3,2025-12-14,Passed
4706,1313,4,2025-12-19,Rejected
4707,1314,1,2025-11-01,Passed
4708,1314,2,2025-11-04,Passed
4709,1314,3,2025-11-07,Rejected
4710,1315,1,2025-10-15,Passed
4711,1315,2,2025-10-22,Passed
4712,1315,3,2025-10-27,Passed
4713,1315,4,2025-10-29,Rejected
4714,1316,1,2025-10-24,Passed
4715,1316,2,2025-10-31,Passed
4716,1316,3,2025-11-01,Rejected
4717,1317,1,2025-01-19,Passed
4718,1317,2,2025-01-28,Passed
4719,1317,3,2025-02-04,Rejected
4720,1318,1,2025-06-03,Passed
4721,1318,2,2025-06-09,Passed
4722,1318,3,2025-06-12,Rejected
4723,1319,1,2025-07-14,Passed
4724,1319,2,2025-07-20,Rejected
4725,1320,1,2025-08-07,Passed
4726,1320,2,2025-08-13,Passed
4727,1320,3,2025-08-17,Passed
4728,1320,4,2025-08-23,Passed
4729,1320,5,2025-08-30,Passed
4730,1320,6,2025-09-05,Rejected
4731,1321,1,2025-02-03,Passed
4732,1321,2,2025-02-07,Passed
4733,1321,3,2025-02-13,Passed
4734,1321,4,2025-02-22,Passed
4735,1321,5,2025-02-24,Rejected
4736,1322,1,2025-03-10,Passed
4737,1322,2,2025-03-14,Passed
4738,1322,3,2025-03-20,Passed
4739,1322,4,2025-03-23,Rejected
4740,1323,1,2025-05-21,Passed
4741,1323,2,2025-05-23,Passed
4742,1323,3,2025-05-28,Rejected
4743,1324,1,2025-07-31,Passed
4744,1324,2,2025-08-02,Passed
4745,1324,3,2025-08-12,Passed
4746,1324,4,2025-08-17,Rejected
4747,1325,1,2025-12-23,Passed
4748,1325,2,2025-12-27,Passed
4749,1325,3,2026-01-02,Rejected
4750,1326,1,2025-10-20,Passed
4751,1326,2,2025-10-30,Passed
4752,1326,3,2025-11-06,Passed
4753,1326,4,2025-11-15,Passed
4754,1326,5,2025-11-22,Rejected
4755,1327,1,2025-09-28,Passed
4756,1327,2,2025-10-02,Passed
4757,1327,3,2025-10-10,Passed
4758,1327,4,2025-10-13,Passed
4759,1327,5,2025-10-19,Passed
4760,1327,6,2025-10-23,Selected
4761,1328,1,2025-12-19,Passed
4762,1328,2,2025-12-22,Passed
4763,1328,3,2025-12-25,Rejected
4764,1329,1,2025-12-28,Passed
4765,1329,2,2025-12-30,Passed
4766,1329,3,2026-01-06,Rejected
4767,1330,1,2025-11-08,Passed
4768,1330,2,2025-11-15,Rejected
4769,1331,1,2025-05-13,Passed
4770,1331,2,2025-05-18,Passed
4771,1331,3,2025-05-21,Rejected
4772,1332,1,2025-11-16,Passed
4773,1332,2,2025-11-24,Passed
4774,1332,3,2025-11-27,Rejected
4775,1333,1,2025-09-24,Passed
4776,1333,2,2025-09-30,Passed
4777,1333,3,2025-10-10,Passed
4778,1333,4,2025-10-15,Rejected
4779,1334,1,2025-04-03,Passed
4780,1334,2,2025-04-10,Rejected
4781,1335,1,2025-04-30,Passed
4782,1335,2,2025-05-10,Passed
4783,1335,3,2025-05-16,Passed
4784,1335,4,2025-05-18,Rejected
4785,1336,1,2025-04-10,Passed
4786,1336,2,2025-04-15,Passed
4787,1336,3,2025-04-24,Passed
4788,1336,4,2025-04-30,Passed
4789,1336,5,2025-05-01,Rejected
4790,1337,1,2025-01-13,Passed
4791,1337,2,2025-01-16,Passed
4792,1337,3,2025-01-18,Rejected
4793,1338,1,2025-03-02,Passed
4794,1338,2,2025-03-04,Passed
4795,1338,3,2025-03-09,Passed
4796,1338,4,2025-03-14,Rejected
4797,1339,1,2025-04-17,Passed
4798,1339,2,2025-04-20,Passed
4799,1339,3,2025-04-22,Passed
4800,1339,4,2025-04-25,Passed
4801,1339,5,2025-04-28,Passed
4802,1339,6,2025-05-02,Rejected
4803,1340,1,2025-08-01,Passed
4804,1340,2,2025-08-11,Passed
4805,1340,3,2025-08-20,Passed
4806,1340,4,2025-08-22,Passed
4807,1340,5,2025-08-29,Rejected
4808,1341,1,2025-10-14,Passed
4809,1341,2,2025-10-20,Rejected
4810,1342,1,2025-04-19,Passed
4811,1342,2,2025-04-26,Rejected
4812,1343,1,2025-04-14,Passed
4813,1343,2,2025-04-23,Passed
4814,1343,3,2025-04-26,Rejected
4815,1344,1,2025-05-11,Passed
4816,1344,2,2025-05-17,Passed
4817,1344,3,2025-05-21,Passed
4818,1344,4,2025-05-30,Passed
4819,1344,5,2025-06-05,Rejected
4820,1345,1,2025-06-07,Passed
4821,1345,2,2025-06-17,Passed
4822,1345,3,2025-06-23,Passed
4823,1345,4,2025-06-28,Rejected
4824,1346,1,2025-10-09,Passed
4825,1346,2,2025-10-18,Passed
4826,1346,3,2025-10-22,Passed
4827,1346,4,2025-10-25,Rejected
4828,1347,1,2025-01-04,Passed
4829,1347,2,2025-01-09,Rejected
4830,1348,1,2025-06-20,Passed
4831,1348,2,2025-06-24,Passed
4832,1348,3,2025-07-02,Passed
4833,1348,4,2025-07-03,Rejected
4834,1349,1,2025-10-19,Passed
4835,1349,2,2025-10-23,Rejected
4836,1350,1,2025-03-31,Passed
4837,1350,2,2025-04-10,Passed
4838,1350,3,2025-04-12,Rejected
4839,1351,1,2025-06-23,Passed
4840,1351,2,2025-06-28,Passed
4841,1351,3,2025-07-08,Passed
4842,1351,4,2025-07-18,Passed
4843,1351,5,2025-07-24,Rejected
4844,1352,1,2025-09-03,Passed
4845,1352,2,2025-09-08,Passed
4846,1352,3,2025-09-12,Passed
4847,1352,4,2025-09-17,Passed
4848,1352,5,2025-09-24,Rejected
4849,1353,1,2025-01-19,Passed
4850,1353,2,2025-01-23,Passed
4851,1353,3,2025-01-27,Passed
4852,1353,4,2025-02-06,Passed
4853,1353,5,2025-02-12,Rejected
4854,1354,1,2025-09-04,Passed
4855,1354,2,2025-09-12,Passed
4856,1354,3,2025-09-15,Rejected
4857,1355,1,2025-08-24,Passed
4858,1355,2,2025-08-30,Passed
4859,1355,3,2025-09-05,Passed
4860,1355,4,2025-09-11,Passed
4861,1355,5,2025-09-18,Passed
4862,1355,6,2025-09-21,Rejected
4863,1356,1,2025-10-02,Passed
4864,1356,2,2025-10-10,Passed
4865,1356,3,2025-10-18,Passed
4866,1356,4,2025-10-26,Passed
4867,1356,5,2025-11-03,Passed
4868,1356,6,2025-11-10,Rejected
4869,1357,1,2025-08-25,Passed
4870,1357,2,2025-09-03,Passed
4871,1357,3,2025-09-04,Rejected
4872,1358,1,2025-07-31,Passed
4873,1358,2,2025-08-02,Rejected
4874,1359,1,2025-01-29,Passed
4875,1359,2,2025-02-04,Passed
4876,1359,3,2025-02-11,Passed
4877,1359,4,2025-02-19,Passed
4878,1359,5,2025-02-22,Rejected
4879,1360,1,2025-06-03,Passed
4880,1360,2,2025-06-08,Passed
4881,1360,3,2025-06-13,Rejected
4882,1361,1,2025-12-14,Passed
4883,1361,2,2025-12-20,Passed
4884,1361,3,2025-12-25,Passed
4885,1361,4,2026-01-03,Passed
4886,1361,5,2026-01-08,Rejected
4887,1362,1,2025-10-02,Passed
4888,1362,2,2025-10-04,Passed
4889,1362,3,2025-10-08,Rejected
4890,1363,1,2025-10-23,Passed
4891,1363,2,2025-11-01,Passed
4892,1363,3,2025-11-09,Passed
4893,1363,4,2025-11-11,Passed
4894,1363,5,2025-11-14,Rejected
4895,1364,1,2025-07-01,Passed
4896,1364,2,2025-07-10,Passed
4897,1364,3,2025-07-11,Rejected
4898,1365,1,2025-05-24,Passed
4899,1365,2,2025-05-27,Passed
4900,1365,3,2025-06-04,Passed
4901,1365,4,2025-06-11,Rejected
4902,1366,1,2025-06-23,Passed
4903,1366,2,2025-06-29,Passed
4904,1366,3,2025-07-09,Passed
4905,1366,4,2025-07-14,Passed
4906,1366,5,2025-07-24,Passed
4907,1366,6,2025-07-27,Rejected
4908,1367,1,2025-10-01,Passed
4909,1367,2,2025-10-07,Passed
4910,1367,3,2025-10-09,Rejected
4911,1368,1,2025-10-20,Passed
4912,1368,2,2025-10-23,Passed
4913,1368,3,2025-10-29,Rejected
4914,1369,1,2025-04-06,Passed
4915,1369,2,2025-04-13,Passed
4916,1369,3,2025-04-16,Rejected
4917,1370,1,2025-06-07,Passed
4918,1370,2,2025-06-11,Rejected
4919,1371,1,2025-06-11,Passed
4920,1371,2,2025-06-16,Passed
4921,1371,3,2025-06-25,Passed
4922,1371,4,2025-07-02,Passed
4923,1371,5,2025-07-08,Passed
4924,1371,6,2025-07-14,Rejected
4925,1372,1,2025-05-20,Passed
4926,1372,2,2025-05-22,Rejected
4927,1373,1,2025-09-12,Passed
4928,1373,2,2025-09-20,Passed
4929,1373,3,2025-09-29,Passed
4930,1373,4,2025-10-06,Rejected
4931,1374,1,2025-06-04,Passed
4932,1374,2,2025-06-14,Passed
4933,1374,3,2025-06-22,Passed
4934,1374,4,2025-06-27,Rejected
4935,1375,1,2025-06-04,Passed
4936,1375,2,2025-06-07,Rejected
4937,1376,1,2025-07-11,Passed
4938,1376,2,2025-07-15,Rejected
4939,1377,1,2025-04-14,Passed
4940,1377,2,2025-04-21,Passed
4941,1377,3,2025-04-27,Rejected
4942,1378,1,2025-08-16,Passed
4943,1378,2,2025-08-19,Passed
4944,1378,3,2025-08-26,Rejected
4945,1379,1,2025-09-05,Passed
4946,1379,2,2025-09-09,Passed
4947,1379,3,2025-09-16,Rejected
4948,1380,1,2025-03-20,Passed
4949,1380,2,2025-03-25,Rejected
4950,1381,1,2025-09-05,Passed
4951,1381,2,2025-09-10,Rejected
4952,1382,1,2025-09-26,Passed
4953,1382,2,2025-10-01,Passed
4954,1382,3,2025-10-08,Rejected
4955,1383,1,2025-06-17,Passed
4956,1383,2,2025-06-23,Passed
4957,1383,3,2025-06-27,Passed
4958,1383,4,2025-06-28,Rejected
4959,1384,1,2025-02-20,Passed
4960,1384,2,2025-02-27,Passed
4961,1384,3,2025-03-07,Passed
4962,1384,4,2025-03-11,Rejected
4963,1385,1,2025-12-13,Passed
4964,1385,2,2025-12-15,Passed
4965,1385,3,2025-12-19,Rejected
4966,1386,1,2025-08-24,Passed
4967,1386,2,2025-08-29,Passed
4968,1386,3,2025-09-02,Passed
4969,1386,4,2025-09-07,Passed
4970,1386,5,2025-09-14,Rejected
4971,1387,1,2025-09-25,Passed
4972,1387,2,2025-10-04,Passed
4973,1387,3,2025-10-06,Rejected
4974,1388,1,2025-06-09,Passed
4975,1388,2,2025-06-16,Passed
4976,1388,3,2025-06-22,Rejected
4977,1389,1,2025-12-18,Passed
4978,1389,2,2025-12-20,Rejected
4979,1390,1,2025-02-14,Passed
4980,1390,2,2025-02-18,Passed
4981,1390,3,2025-02-22,Passed
4982,1390,4,2025-03-04,Passed
4983,1390,5,2025-03-11,Rejected
4984,1391,1,2025-01-24,Passed
4985,1391,2,2025-01-28,Passed
4986,1391,3,2025-01-31,Passed
4987,1391,4,2025-02-07,Passed
4988,1391,5,2025-02-13,Rejected
4989,1392,1,2025-12-04,Passed
4990,1392,2,2025-12-10,Passed
4991,1392,3,2025-12-16,Passed
4992,1392,4,2025-12-21,Passed
4993,1392,5,2025-12-22,Rejected
4994,1393,1,2025-01-12,Passed
4995,1393,2,2025-01-21,Passed
4996,1393,3,2025-01-29,Passed
4997,1393,4,2025-02-03,Passed
4998,1393,5,2025-02-07,Rejected
4999,1394,1,2025-04-18,Passed
5000,1394,2,2025-04-23,Passed
5001,1394,3,2025-05-01,Passed
5002,1394,4,2025-05-02,Rejected
5003,1395,1,2025-04-09,Passed
5004,1395,2,2025-04-13,Passed
5005,1395,3,2025-04-23,Passed
5006,1395,4,2025-04-28,Passed
5007,1395,5,2025-05-07,Passed
5008,1395,6,2025-05-10,Rejected
5009,1396,1,2025-09-30,Passed
5010,1396,2,2025-10-07,Passed
5011,1396,3,2025-10-12,Passed
5012,1396,4,2025-10-19,Rejected
5013,1397,1,2025-08-14,Passed
5014,1397,2,2025-08-23,Passed
5015,1397,3,2025-08-26,Passed
5016,1397,4,2025-08-27,Rejected
5017,1398,1,2025-05-20,Passed
5018,1398,2,2025-05-28,Passed
5019,1398,3,2025-05-31,Passed
5020,1398,4,2025-06-06,Passed
5021,1398,5,2025-06-10,Rejected
5022,1399,1,2025-05-21,Passed
5023,1399,2,2025-05-27,Rejected
5024,1400,1,2025-11-15,Passed
5025,1400,2,2025-11-18,Passed
5026,1400,3,2025-11-25,Rejected
5027,1401,1,2025-02-22,Passed
5028,1401,2,2025-03-03,Passed
5029,1401,3,2025-03-09,Passed
5030,1401,4,2025-03-12,Rejected
5031,1402,1,2025-06-29,Passed
5032,1402,2,2025-07-04,Passed
5033,1402,3,2025-07-06,Passed
5034,1402,4,2025-07-10,Passed
5035,1402,5,2025-07-19,Passed
5036,1402,6,2025-07-20,Rejected
5037,1403,1,2025-12-27,Passed
5038,1403,2,2026-01-01,Passed
5039,1403,3,2026-01-07,Rejected
5040,1404,1,2025-10-21,Passed
5041,1404,2,2025-10-29,Passed
5042,1404,3,2025-11-02,Rejected
5043,1405,1,2025-02-06,Passed
5044,1405,2,2025-02-16,Passed
5045,1405,3,2025-02-22,Rejected
5046,1406,1,2025-06-23,Passed
5047,1406,2,2025-06-29,Rejected
5048,1407,1,2025-01-26,Passed
5049,1407,2,2025-01-29,Passed
5050,1407,3,2025-01-30,Rejected
5051,1408,1,2025-08-30,Passed
5052,1408,2,2025-09-05,Passed
5053,1408,3,2025-09-12,Passed
5054,1408,4,2025-09-15,Rejected
5055,1409,1,2025-01-26,Passed
5056,1409,2,2025-01-28,Passed
5057,1409,3,2025-01-31,Rejected
5058,1410,1,2025-01-28,Passed
5059,1410,2,2025-02-06,Passed
5060,1410,3,2025-02-10,Passed
5061,1410,4,2025-02-11,Rejected
5062,1411,1,2025-07-20,Passed
5063,1411,2,2025-07-30,Passed
5064,1411,3,2025-08-02,Passed
5065,1411,4,2025-08-07,Passed
5066,1411,5,2025-08-10,Passed
5067,1411,6,2025-08-19,Selected
5068,1412,1,2025-11-02,Passed
5069,1412,2,2025-11-10,Passed
5070,1412,3,2025-11-15,Rejected
5071,1413,1,2025-11-19,Passed
5072,1413,2,2025-11-21,Passed
5073,1413,3,2025-11-30,Passed
5074,1413,4,2025-12-03,Rejected
5075,1414,1,2025-12-25,Passed
5076,1414,2,2026-01-04,Passed
5077,1414,3,2026-01-07,Passed
5078,1414,4,2026-01-12,Passed
5079,1414,5,2026-01-22,Passed
5080,1414,6,2026-01-26,Selected
5081,1415,1,2025-07-02,Passed
5082,1415,2,2025-07-05,Passed
5083,1415,3,2025-07-11,Rejected
5084,1416,1,2025-04-12,Passed
5085,1416,2,2025-04-15,Passed
5086,1416,3,2025-04-21,Passed
5087,1416,4,2025-04-27,Passed
5088,1416,5,2025-05-06,Passed
5089,1416,6,2025-05-11,Rejected
5090,1417,1,2025-12-10,Passed
5091,1417,2,2025-12-16,Passed
5092,1417,3,2025-12-18,Rejected
5093,1418,1,2025-02-10,Passed
5094,1418,2,2025-02-17,Passed
5095,1418,3,2025-02-22,Rejected
5096,1419,1,2025-08-27,Passed
5097,1419,2,2025-08-29,Passed
5098,1419,3,2025-09-05,Rejected
5099,1420,1,2025-02-17,Passed
5100,1420,2,2025-02-19,Passed
5101,1420,3,2025-02-21,Rejected
5102,1421,1,2025-12-24,Passed
5103,1421,2,2025-12-26,Passed
5104,1421,3,2025-12-28,Rejected
5105,1422,1,2025-08-22,Passed
5106,1422,2,2025-08-29,Passed
5107,1422,3,2025-09-07,Passed
5108,1422,4,2025-09-10,Rejected
5109,1423,1,2025-11-26,Passed
5110,1423,2,2025-12-04,Passed
5111,1423,3,2025-12-09,Passed
5112,1423,4,2025-12-15,Passed
5113,1423,5,2025-12-16,Rejected
5114,1424,1,2025-08-27,Passed
5115,1424,2,2025-09-06,Passed
5116,1424,3,2025-09-09,Rejected
5117,1425,1,2025-04-25,Passed
5118,1425,2,2025-04-27,Rejected
5119,1426,1,2025-11-12,Passed
5120,1426,2,2025-11-21,Passed
5121,1426,3,2025-11-25,Rejected
5122,1427,1,2025-04-04,Passed
5123,1427,2,2025-04-11,Passed
5124,1427,3,2025-04-14,Rejected
5125,1428,1,2025-12-07,Passed
5126,1428,2,2025-12-14,Passed
5127,1428,3,2025-12-16,Passed
5128,1428,4,2025-12-18,Rejected
5129,1429,1,2025-06-16,Passed
5130,1429,2,2025-06-25,Passed
5131,1429,3,2025-06-26,Rejected
5132,1430,1,2025-01-16,Passed
5133,1430,2,2025-01-22,Passed
5134,1430,3,2025-01-29,Passed
5135,1430,4,2025-02-06,Passed
5136,1430,5,2025-02-07,Rejected
5137,1431,1,2025-02-27,Passed
5138,1431,2,2025-03-04,Rejected
5139,1432,1,2025-08-25,Passed
5140,1432,2,2025-09-04,Passed
5141,1432,3,2025-09-09,Passed
5142,1432,4,2025-09-11,Rejected
5143,1433,1,2025-05-25,Passed
5144,1433,2,2025-06-01,Passed
5145,1433,3,2025-06-05,Passed
5146,1433,4,2025-06-10,Rejected
5147,1434,1,2025-11-06,Passed
5148,1434,2,2025-11-16,Passed
5149,1434,3,2025-11-21,Passed
5150,1434,4,2025-11-26,Rejected
5151,1435,1,2025-09-18,Passed
5152,1435,2,2025-09-22,Passed
5153,1435,3,2025-09-26,Passed
5154,1435,4,2025-10-03,Rejected
5155,1436,1,2025-02-24,Passed
5156,1436,2,2025-02-28,Passed
5157,1436,3,2025-03-08,Passed
5158,1436,4,2025-03-11,Rejected
5159,1437,1,2025-11-29,Passed
5160,1437,2,2025-12-07,Passed
5161,1437,3,2025-12-17,Passed
5162,1437,4,2025-12-21,Rejected
5163,1438,1,2025-06-04,Passed
5164,1438,2,2025-06-08,Passed
5165,1438,3,2025-06-11,Rejected
5166,1439,1,2025-07-25,Passed
5167,1439,2,2025-07-31,Passed
5168,1439,3,2025-08-06,Rejected
5169,1440,1,2025-05-03,Passed
5170,1440,2,2025-05-06,Passed
5171,1440,3,2025-05-14,Passed
5172,1440,4,2025-05-23,Passed
5173,1440,5,2025-05-30,Rejected
5174,1441,1,2025-10-08,Passed
5175,1441,2,2025-10-10,Rejected
5176,1442,1,2025-07-16,Passed
5177,1442,2,2025-07-20,Passed
5178,1442,3,2025-07-24,Rejected
5179,1443,1,2025-04-17,Passed
5180,1443,2,2025-04-22,Passed
5181,1443,3,2025-04-23,Rejected
5182,1444,1,2025-10-30,Passed
5183,1444,2,2025-11-05,Passed
5184,1444,3,2025-11-13,Passed
5185,1444,4,2025-11-17,Passed
5186,1444,5,2025-11-21,Passed
5187,1444,6,2025-11-28,Rejected
5188,1445,1,2025-08-11,Passed
5189,1445,2,2025-08-14,Passed
5190,1445,3,2025-08-24,Passed
5191,1445,4,2025-09-02,Passed
5192,1445,5,2025-09-11,Passed
5193,1445,6,2025-09-12,Rejected
5194,1446,1,2025-06-25,Passed
5195,1446,2,2025-07-04,Passed
5196,1446,3,2025-07-11,Passed
5197,1446,4,2025-07-12,Rejected
5198,1447,1,2025-05-01,Passed
5199,1447,2,2025-05-07,Passed
5200,1447,3,2025-05-16,Passed
5201,1447,4,2025-05-20,Passed
5202,1447,5,2025-05-26,Rejected
5203,1448,1,2025-12-09,Passed
5204,1448,2,2025-12-13,Rejected
5205,1449,1,2025-12-31,Passed
5206,1449,2,2026-01-05,Passed
5207,1449,3,2026-01-08,Passed
5208,1449,4,2026-01-13,Rejected
5209,1450,1,2025-09-07,Passed
5210,1450,2,2025-09-14,Rejected
5211,1451,1,2025-11-02,Passed
5212,1451,2,2025-11-11,Passed
5213,1451,3,2025-11-15,Rejected
5214,1452,1,2025-10-12,Passed
5215,1452,2,2025-10-15,Passed
5216,1452,3,2025-10-18,Rejected
5217,1453,1,2025-08-16,Passed
5218,1453,2,2025-08-22,Rejected
5219,1454,1,2025-07-27,Passed
5220,1454,2,2025-08-02,Passed
5221,1454,3,2025-08-05,Rejected
5222,1455,1,2025-02-25,Passed
5223,1455,2,2025-03-03,Passed
5224,1455,3,2025-03-04,Rejected
5225,1456,1,2025-11-02,Passed
5226,1456,2,2025-11-11,Passed
5227,1456,3,2025-11-20,Passed
5228,1456,4,2025-11-28,Passed
5229,1456,5,2025-11-29,Rejected
5230,1457,1,2025-07-14,Passed
5231,1457,2,2025-07-21,Rejected
5232,1458,1,2025-11-27,Passed
5233,1458,2,2025-12-07,Passed
5234,1458,3,2025-12-15,Passed
5235,1458,4,2025-12-22,Rejected
5236,1459,1,2025-02-16,Passed
5237,1459,2,2025-02-20,Rejected
5238,1460,1,2025-03-13,Passed
5239,1460,2,2025-03-16,Passed
5240,1460,3,2025-03-19,Passed
5241,1460,4,2025-03-20,Rejected
5242,1461,1,2025-11-22,Passed
5243,1461,2,2025-11-24,Rejected
5244,1462,1,2025-03-17,Passed
5245,1462,2,2025-03-25,Passed
5246,1462,3,2025-03-31,Rejected
5247,1463,1,2025-08-20,Passed
5248,1463,2,2025-08-27,Passed
5249,1463,3,2025-08-31,Rejected
5250,1464,1,2025-07-19,Passed
5251,1464,2,2025-07-24,Rejected
5252,1465,1,2025-08-17,Passed
5253,1465,2,2025-08-18,Rejected
5254,1466,1,2025-12-15,Passed
5255,1466,2,2025-12-22,Rejected
5256,1467,1,2025-06-03,Passed
5257,1467,2,2025-06-09,Rejected
5258,1468,1,2025-12-14,Passed
5259,1468,2,2025-12-16,Passed
5260,1468,3,2025-12-20,Passed
5261,1468,4,2025-12-27,Passed
5262,1468,5,2026-01-04,Passed
5263,1468,6,2026-01-10,Rejected
5264,1469,1,2025-08-11,Passed
5265,1469,2,2025-08-17,Passed
5266,1469,3,2025-08-24,Passed
5267,1469,4,2025-08-29,Passed
5268,1469,5,2025-08-31,Passed
5269,1469,6,2025-09-06,Rejected
5270,1470,1,2025-06-26,Passed
5271,1470,2,2025-06-29,Rejected
5272,1471,1,2025-01-05,Passed
5273,1471,2,2025-01-09,Passed
5274,1471,3,2025-01-19,Passed
5275,1471,4,2025-01-25,Rejected
5276,1472,1,2025-07-26,Passed
5277,1472,2,2025-08-02,Passed
5278,1472,3,2025-08-04,Rejected
5279,1473,1,2025-05-31,Passed
5280,1473,2,2025-06-07,Rejected
5281,1474,1,2025-01-28,Passed
5282,1474,2,2025-02-04,Passed
5283,1474,3,2025-02-09,Passed
5284,1474,4,2025-02-15,Passed
5285,1474,5,2025-02-18,Passed
5286,1474,6,2025-02-21,Rejected
5287,1475,1,2025-10-14,Passed
5288,1475,2,2025-10-18,Passed
5289,1475,3,2025-10-20,Rejected
5290,1476,1,2025-02-26,Passed
5291,1476,2,2025-03-07,Passed
5292,1476,3,2025-03-16,Passed
5293,1476,4,2025-03-23,Rejected
5294,1477,1,2025-01-16,Passed
5295,1477,2,2025-01-20,Passed
5296,1477,3,2025-01-23,Passed
5297,1477,4,2025-01-29,Passed
5298,1477,5,2025-02-04,Rejected
5299,1478,1,2025-12-26,Passed
5300,1478,2,2026-01-01,Passed
5301,1478,3,2026-01-06,Rejected
5302,1479,1,2025-11-17,Passed
5303,1479,2,2025-11-20,Passed
5304,1479,3,2025-11-23,Passed
5305,1479,4,2025-11-29,Rejected
5306,1480,1,2025-07-15,Passed
5307,1480,2,2025-07-21,Passed
5308,1480,3,2025-07-28,Passed
5309,1480,4,2025-08-01,Rejected
